"id","name","review_count","categories1","categories2","categories3","rating","latitude","longitude","price","distance"
"stawhos-bar-and-grill-buffalo","Stawho's Bar & Grill","1","tradamerican","bars","","4.0","42.8837471008","-78.7842483521","","5363.35729496"
"franks-sunny-italy-family-restaurant-buffalo","Frank's Sunny Italy Family Restaurant","77","italian","seafood","","3.0","42.95183","-78.868916","$$","5307.3136388"
"schwabls-restaurant-west-seneca","Schwabl's Restaurant","141","tradamerican","","","3.5","42.839236","-78.753265","$$","10919.5043487"
"new-york-beer-project-lockport","New York Beer Project","200","beergardens","gastropubs","breweries","3.5","43.0897041896","-78.6971763595","$$","20394.607379"
"asian-star-west-seneca","Asian Star","44","asianfusion","","","4.5","42.83081","-78.75268","$$","11787.0330769"
"roly-poly-buffalo","Roly Poly","15","gluten_free","soup","sandwiches","4.0","42.8972023492","-78.870845501","$$","5753.06332118"
"chucks-north-street-pizzeria-buffalo","Chuck's North Street Pizzeria","28","pizza","italian","","4.0","42.9022651166","-78.8705082983","$","5164.18859524"
"newbury-street-cafe-buffalo","Newbury Street Cafe","10","salad","","","3.5","42.8907","-78.87249","$$","6287.09528046"
"the-market-bar-buffalo","The Market Bar","1","bars","jazzandblues","newamerican","5.0","42.891853","-78.838417","$","4431.37015448"
"jacobis-restaurant-and-pizzeria-buffalo-2","Jacobi's Restaurant & Pizzeria","6","restaurants","","","3.0","42.8558731079","-78.82396698","$$","7971.80855843"
"world-of-beer-cheektowaga","World Of Beer","59","tradamerican","pubs","","3.5","42.9118319487","-78.7626803992","$$","4447.48286656"
"squeeze-juicery-buffalo-2","Squeeze Juicery","19","juicebars","salad","wraps","4.0","42.9179384867","-78.8771668203","$$","5309.10419048"
"christophers-family-restaurant-buffalo","Christopher's Family Restaurant","5","salad","breakfast_brunch","greek","3.5","42.99136","-78.75635","$$","8523.90568108"
"buteras-craft-beer-and-craft-pizza-hamburg","Butera's Craft Beer and Craft Pizza","43","pizza","beerbar","","4.5","42.7157796178","-78.8306523487","$$","23539.0807116"
"clarence-grill-clarence","Clarence Grill","9","tradamerican","","","4.0","42.978889","-78.606987","$$","17741.0068865"
"savor-niagara-falls","Savor","96","newamerican","","","4.5","43.0860832443","-79.0627126093","$$","26913.153754"
"raymondos-pizzeria-buffalo","Raymondo's Pizzeria","9","pizza","","","3.0","42.923015","-78.797912","$$","1322.12451809"
"waterstone-grill-hamburg","Waterstone Grill","63","seafood","steak","tradamerican","4.0","42.7383133616","-78.8475894928","$$","21177.0556123"
"pizza-factory-buffalo","Pizza Factory","2","pizza","","","4.5","42.8668594","-78.7091064","","10777.7330819"
"asa-ransom-house-clarence","Asa Ransom House","18","bedbreakfast","tradamerican","venues","4.5","42.97976","-78.595754","$$","18638.4746496"
"sisters-pizzeria-and-deli-buffalo","Sister's Pizzeria and Deli","4","pizza","delis","sandwiches","5.0","43.0300750732","-78.8050994873","$","11493.0275804"
"louies-texas-red-hots-buffalo-2","Louie's Texas Red Hots","7","newamerican","greek","hotdog","4.0","42.9316802","-78.8135151","$","474.228756139"
"kims-international-cafe-at-the-gate-niagara-falls","Kim's International Cafe At The Gate","23","newamerican","","","5.0","43.1214904785","-78.9415969849","$","24006.0918675"
"rusty-buffalo-pub-west-seneca","Rusty Buffalo Pub","5","chicken_wings","sportsbars","burgers","4.0","42.8397361189","-78.7718211114","$$","10266.3226494"
"dancing-chopsticks-buffalo","Dancing Chopsticks","26","japanese","","","3.5","43.0019067","-78.7854763","$","8629.9640839"
"gandys-buffalo","Gandy's","16","pizza","italian","","4.0","42.9445105082","-78.7538563741","$","5203.37698984"
"anchor-bar-cheektowaga","Anchor Bar","126","chicken_wings","bars","tradamerican","3.5","42.9344620131","-78.7321156695","$$","6649.85805827"
"carbones-pizza-and-subs-buffalo-2","Carbone's Pizza & Subs","14","pizza","chicken_wings","sandwiches","3.5","42.87099","-78.85857","$","7261.32373352"
"king-and-quots-deli-buffalo","King & Quots Deli","1","delis","sandwiches","","5.0","42.9224815","-78.8031921","","959.629003382"
"thai-orchid-cafe-williamsville","Thai Orchid Cafe","156","thai","vietnamese","seafood","4.0","42.97532","-78.74038","$$","8029.98056674"
"trinis-tropical-buffalo","Trini's Tropical","2","trinidadian","importedfood","","3.0","42.919766","-78.85432","$","3447.58576237"
"lumberjacks-patio-and-grill-north-tonawanda","Lumberjacks Patio And Grill","16","tradamerican","","","3.5","43.047718","-78.890681","$","14821.7083834"
"milos-restaurant-williamsville","Milos Restaurant","99","newamerican","greek","mediterranean","4.0","42.9643299","-78.73429","$$","7640.54603618"
"gerties-clarence-center","Gerties","26","newamerican","","","4.0","43.0107765198","-78.6375808716","$$","17053.8396279"
"kumo-japanese-cuisine-cheektowaga","Kumo Japanese Cuisine","109","japanese","","","4.5","42.877521","-78.697685","$$","10890.1953705"
"dukes-bohemian-grove-bar-buffalo","Duke's Bohemian Grove Bar","70","musicvenues","pubs","newamerican","3.5","42.899601","-78.8794479","$$","6208.01730182"
"yolo-restaurant-lounge-east-amherst-2","YOLO Restaurant + Lounge","88","newamerican","lounges","","4.0","43.007689","-78.6961479","$$","13077.0204754"
"laportas-pizzeria-buffalo","LaPorta's Pizzeria","28","pizza","salad","seafood","3.5","43.0014283652","-78.7421042233","$","10088.5864961"
"miss-hot-cafe-buffalo","Miss Hot Cafe","109","chinese","","","3.0","42.9797937288","-78.8104571628","$$","5865.41005911"
"babcias-pierogi-buffalo","Babcias Pierogi","3","foodtrucks","tradamerican","polish","3.5","42.89304","-78.83737","","4362.66244093"
"artemis-restaurant-fort-erie","Artemis Restaurant","5","greek","","","3.0","42.906","-78.92095","$$","9094.39273192"
"jims-steak-out-buffalo-2","Jim's Steak-Out","12","tradamerican","","","4.0","42.9225102","-78.8771449","$","5238.00403209"
"happy-jacks-restaurant-and-tavern-fort-erie","Happy Jack's Restaurant & Tavern","31","chinese","newcanadian","","4.0","42.91135","-78.90903","$$","8006.94366931"
"bijou-grille-buffalo","Bijou Grille","35","tradamerican","","","3.0","42.8914350271","-78.8724736869","$$","6249.1311108"
"barrel-pizza-parlour-and-spaghetti-house-fort-erie","Barrel Pizza Parlour & Spaghetti House","12","italian","pizza","chicken_wings","4.0","42.905584","-78.922968","$$","9255.03753352"
"washington-square-bar-and-grill-buffalo","Washington Square Bar and Grill","18","tradamerican","sportsbars","","3.5","42.88199","-78.87418","$","7059.31438777"
"squire-on-main-amherst","Squire On Main","87","tradamerican","","","3.5","42.963","-78.78188","$$","4741.31568096"
"yoshi-east-aurora","Yoshi","15","sushi","","","4.5","42.766944","-78.6116485596","$$","24227.7591405"
"master-food-mart-buffalo","Master Food Mart","2","meats","pizza","sandwiches","4.5","42.8653107","-78.8663101","$","8114.74852789"
"perisons-restaurant-buffalo","Perison's Restaurant","3","restaurants","","","3.5","42.8908691406","-78.8370895386","$","4468.42730013"
"grays-place-buffalo","Gray's Place","2","tradamerican","pubs","","4.0","42.9843775928","-78.8728907704","$$","8024.3221273"
"donatellos-restaurant-niagara-falls","Donatello's Restaurant","135","pizza","","","4.5","43.090221","-79.059707","$","27028.3277804"
"great-lakes-pizza-buffalo","Great Lakes Pizza","8","pizza","","","4.0","42.854847","-78.790176","$","8250.82385758"
"bob-evans-restaurant-buffalo-4","Bob Evans Restaurant","19","breakfast_brunch","tradamerican","","3.0","43.0070838928","-78.8217163086","$","8923.76197562"
"the-landing-bar-and-grill-cheektowaga","The Landing Bar & Grill","12","bars","tradamerican","","3.0","42.9328134656","-78.7250024825","$","7193.83766996"
"bonettis-pizzeria-buffalo","Bonetti's Pizzeria","2","pizza","","","5.0","42.905055","-78.810295","","2460.35818733"
"lin-bbq-and-grill-north-tonawanda-2","Lin Bbq and Grill","12","chinese","bbq","tradamerican","5.0","43.035858","-78.877304","$$","13171.318948"
"eggsperience-vasilis-kenmore","Eggsperience Vasilis","58","creperies","breakfast_brunch","sandwiches","4.0","42.9626038","-78.8700206","$$","6083.71493796"
"jaz-and-jacks-buffalo","Jaz & Jacks","9","southern","tradamerican","wraps","4.0","42.8862190247","-78.8716125488","$","6570.93328879"
"rozs-pizzeria-buffalo","Roz's Pizzeria","9","pizza","","","3.0","42.8674795479","-78.7368531525","$","9085.7632899"
"crabapples-buffalo","Crabapples","21","divebars","beerbar","pizza","3.5","42.92573","-78.7633","$","4060.99986556"
"vasilis-express-buffalo-2","Vasilis Express","57","greek","mediterranean","","3.0","42.9262275696","-78.8773193359","$","5221.86347842"
"dao-sushi-and-grill-steakhouse-orchard-park","Dao Sushi & Grill steakhouse","55","sushi","japanese","","4.0","42.7979354858","-78.7524642944","$$","15200.0103045"
"dove-restaurant-orchard-park","Dove Restaurant","20","italian","steak","","4.5","42.8042841","-78.797464","$$","13714.4913147"
"emergency-pizza-buffalo","Emergency Pizza","9","pizza","","","4.0","42.8597286344","-78.8151340932","$$","7492.26788594"
"189-public-house-east-aurora-3","189 Public House","45","newamerican","cocktailbars","","3.5","42.7675552368","-78.6278076172","$$","23303.3317137"
"old-country-buffet-buffalo-3","Old Country Buffet","21","buffets","newamerican","breakfast_brunch","2.0","42.9667482","-78.6936225","$$","10683.6502609"
"wok-and-roll-williamsville","Wok & Roll","124","gluten_free","dimsum","cantonese","4.0","42.9766287707","-78.7330035296","$$","8539.49986382"
"ricks-on-main-east-aurora","Rick's On Main","64","newamerican","steak","","4.0","42.7677162","-78.6092905","$$$","24310.3794374"
"ashkers-in-the-park-buffalo","Ashkers In the Park","5","cafes","sandwiches","juicebars","3.0","42.9369573782","-78.8623795372","$","4154.07314765"
"mighty-taco-buffalo-10","Mighty Taco","8","mexican","hotdogs","diners","4.0","42.9580538866","-78.8335514751","$","3822.52786436"
"marcos-italian-restaurant-buffalo","Marco's Italian Restaurant","32","italian","","","4.0","42.91286","-78.899337","$$","7195.05014672"
"acqua-restaurant-and-catering-buffalo-2","Acqua Restaurant & Catering","28","tradamerican","seafood","","2.5","42.94361","-78.90737","$$","7996.27615912"
"emerson-commons-school-of-hospitality-buffalo","Emerson Commons - School of Hospitality","7","hotdogs","breakfast_brunch","","4.5","42.8904018746","-78.8758698655","$","6535.18566311"
"mattinas-pizzeria-buffalo","Mattina's Pizzeria","20","pizza","hotdogs","","4.0","42.97814","-78.70847","$$","10267.2399732"
"jinlan-chinese-restaurant-buffalo","Jinlan Chinese Restaurant","11","restaurants","","","2.5","42.9602999","-78.86917","$","5873.2451309"
"newroz-market-and-grill-buffalo-2","Newroz Market & Grill","8","halal","mideastern","mediterranean","4.0","42.94754","-78.864555","$$","4761.50887461"
"sheridan-family-restaurant-buffalo","Sheridan Family Restaurant","34","greek","","","3.0","42.9784813","-78.7891083","$","6041.1400092"
"mooneys-sports-bar-and-grill-kenmore","Mooney's Sports Bar & Grill","109","sportsbars","tradamerican","burgers","3.5","42.978664","-78.885398","$$","8214.6824264"
"seoul-garden-tonawanda","Seoul Garden","43","korean","","","4.0","43.0175094604","-78.8228302002","$","10024.1733063"
"bovas-deli-buffalo-2","Bova's Deli","1","delis","","","5.0","42.8975334167","-78.8906936646","$","7117.87102834"
"wegmans-depew-2","Wegmans","44","grocery","bakeries","pizza","4.5","42.9206897999","-78.7368962193","$$","6251.4244203"
"zebbs-deluxe-grill-and-bar-buffalo","Zebb's Deluxe Grill & Bar","33","tradamerican","","","3.0","43.0331420898","-78.8210449219","$$","11810.4156606"
"jims-steakout-buffalo-5","Jim's Steakout","51","steak","sandwiches","","3.5","42.8993251","-78.8771291","$","6064.60756601"
"maxs-classic-american-grill-cheektowaga","Max's Classic American Grill","30","tradamerican","","","3.5","42.9355583","-78.7164764","$$","7944.99888524"
"pizza-amoré-the-wood-fire-way-grand-island-3","Pizza Amoré ""The Wood Fire Way""","14","pizza","italian","foodtrucks","4.0","43.016686","-78.958876","$$","15485.5587194"
"bonefish-grill-amherst","Bonefish Grill","93","seafood","","","4.0","42.9880230447","-78.8207207516","$$","6804.0078855"
"cafe-on-the-avenue-buffalo","Cafe On The Avenue","7","diners","donuts","coffee","3.5","42.9478090256","-78.8623517007","$","4611.65067436"
"moons-pizza-depew","Moons Pizza","16","pizza","","","5.0","42.8685836792","-78.6943817139","$","11656.8126871"
"the-washington-market-buffalo","The Washington Market","27","convenience","coffee","delis","3.5","42.8909847323","-78.8701893981","$","6137.861826"
"texas-roadhouse-cheektowaga","Texas Roadhouse","4","bbq","steak","","4.5","42.9157494873","-78.7523341924","","5111.52342654"
"zoe-restaurant-east-amherst","Zoe Restaurant","129","greek","salad","pizza","3.5","43.0036877","-78.6968051","$$","12745.5999159"
"larkin-street-cafe-buffalo","Larkin Street Cafe","4","cafes","","","3.5","42.8756714","-78.8518066","$","6506.46184092"
"cipollina-akron","Cipollina","15","italian","","","5.0","43.02052","-78.4997099","$$","27530.3533467"
"mia-mangia-depew-4","Mia Mangia","5","chicken_wings","pizza","sandwiches","5.0","42.9301147461","-78.7010650635","","9133.60639316"
"black-and-blue-steak-and-crab-williamsville","Black & Blue Steak & Crab","154","steak","","","4.0","42.9783451","-78.7318234","$$$","8646.22051004"
"zestos-buffalo","Zestos","5","greek","","","4.0","42.885229066","-78.8746006787","$","6837.96914378"
"keglers-sports-lounge-buffalo","Keglers Sports Lounge","2","sportsbars","tradamerican","","4.5","42.98173","-78.69716","$","11189.0940653"
"euro-deli-and-gifts-buffalo","Euro Deli and Gifts","7","delis","","","4.0","42.928481698","-78.754209727","$$","4808.79257128"
"em-tea-coffeecup-cafe-buffalo","Em Tea Coffeecup Cafe","2","coffee","cafes","","4.0","42.9240861","-78.8467362","$","2745.79523588"
"steel-city-pub-lackawanna","Steel City Pub","7","pubs","tradamerican","","4.5","42.8253694","-78.8037549","$","11335.7548289"
"salsaritas-fresh-mexican-grill-buffalo-2","Salsarita's Fresh Mexican Grill","19","mexican","tex-mex","hotdogs","3.5","42.966458","-78.696225","$","10477.0922765"
"dragon-city-buffalo","Dragon City","14","chinese","","","4.0","42.9651697659","-78.6726272256","$","12197.955998"
"mcdonalds-buffalo-14","McDonald's","16","hotdogs","burgers","","2.0","42.9301452637","-78.7297744751","$","6729.27560766"
"matties-texas-red-hots-buffalo","Mattie's Texas Red Hots","8","tradamerican","","","3.0","42.9121021181","-78.8391418755","$$","2690.90853425"
"dennys-buffalo","Denny's","15","diners","tradamerican","breakfast_brunch","2.5","42.962988","-78.785084","$","4600.80404463"
"taste-east-aurora","Taste","65","cafes","sandwiches","","4.0","42.76828","-78.6112","$$","24153.3480869"
"hoaks-restaurant-hamburg","Hoak's Restaurant","62","seafood","tradamerican","","3.5","42.7730102539","-78.8644561768","$$","17628.2919316"
"famous-daves-cheektowaga","Famous Dave's","75","bbq","","","3.5","42.90802","-78.77212","$$","3959.6674506"
"buffalo-pizza-buffalo","Buffalo Pizza","3","pizza","","","3.5","42.9202651978","-78.8588485718","$","3799.01283202"
"allentown-pizza-buffalo-2","Allentown Pizza","50","pizza","salad","chicken_wings","3.0","42.8996104002","-78.8772466779","$","6046.01936714"
"bellinis-bistro-buffalo","Bellini's Bistro","3","italian","","","3.5","42.9011014478","-78.8838144019","","6437.41310822"
"captain-smiths-anchor-inn-buffalo-2","Captain Smith's Anchor Inn","10","newamerican","pubs","","3.5","42.8840103","-78.7804565","$","5476.3184789"
"the-north-star-tavern-elma","The North Star Tavern","12","tradamerican","polish","","4.0","42.79592","-78.65626","$$","19383.3850274"
"fuji-grill-ii-buffalo","Fuji Grill II","40","japanese","","","3.5","42.7715641","-78.811245","$$","17321.8639396"
"s-and-s-deli-buffalo","S&S Deli","1","grocery","delis","","5.0","42.9484176636","-78.8283615112","$","2687.87975637"
"boardwalk-bar-and-grill-grand-island","Boardwalk Bar and Grill","2","beerbar","tradamerican","","4.0","42.9604326139","-78.9505574852","$$","11781.4518858"
"henrys-buffalo-2","Henry's","1","newamerican","","","4.0","42.9018293406","-78.883179228","","6355.12996803"
"mongolian-buffet-buffalo","Mongolian Buffet","43","mongolian","buffets","tradamerican","3.0","42.7892074585","-78.8101882935","$$","15299.3854401"
"sakura-sushi-cheektowaga","Sakura Sushi","53","sushi","japanese","","4.0","42.914283","-78.753547","$$","5063.22665034"
"salt-cuisine-snyder","Salt Cuisine","11","gourmet","buffets","","4.5","42.9525299","-78.7790604","$$","3968.77534939"
"public-house-restaurant-hamburg-wanakah","Public House Restaurant Hamburg","81","seafood","","","3.0","42.7496185","-78.8985519","$$","20942.1032377"
"creekview-restaurant-williamsville","Creekview Restaurant","85","newamerican","sandwiches","diners","3.0","42.962907","-78.7432213","$$","6948.4868668"
"bica-e-vinho-east-aurora","Bica e Vinho","15","wine_bars","portuguese","coffee","4.0","42.7608337402","-78.6309127808","$$$","23717.7174516"
"abbott-texas-red-hots-buffalo","Abbott Texas Red Hots","7","hotdog","burgers","","4.0","42.829575","-78.805237","$","10861.5467045"
"golden-garden-buffalo","Golden Garden","2","chicken_wings","","","3.0","42.894733429","-78.8279647827","","3793.40331652"
"buffalo-brew-pub-williamsville","Buffalo Brew Pub","141","newamerican","gastropubs","breweries","3.5","42.964919","-78.6979152","$$","10281.5502245"
"wendys-buffalo-8","Wendy's","3","hotdogs","burgers","","4.5","42.8290901","-78.7770386","$","11283.5285272"
"amys-truck-buffalo","Amy's Truck","26","mediterranean","foodtrucks","vegan","4.0","42.88152","-78.86308","$","6651.82338428"
"winchester-grill-buffalo","Winchester Grill","1","restaurants","","","4.0","42.8558311","-78.7886734","","8173.46175724"
"scuttlebutt-tap-and-eatery-fort-erie","Scuttlebutt Tap And Eatery","5","comfortfood","","","5.0","42.9455778475","-79.0544771629","$$","19751.0805932"
"tonys-pizzeria-buffalo-2","Tony's Pizzeria","13","pizza","","","3.0","42.944158","-78.784514","$$","3007.78564904"
"la-belle-epicure-buffalo","La Belle Epicure","2","salad","sandwiches","catering","5.0","42.8963012593","-78.8689251244","","5686.18301319"
"japanese-restaurant-yukiguni-2-fort-erie","Japanese Restaurant Yukiguni 2","7","japanese","","","3.5","42.9060599","-78.93972","$","10567.3830098"
"avenue-pizza-and-subs-buffalo","Avenue Pizza & Subs","7","chicken_wings","pizza","sandwiches","2.5","42.8963089","-78.8162994","","3437.5090409"
"grovers-bar-and-grill-east-amherst","Grovers Bar & Grill","223","burgers","tradamerican","bars","4.0","43.01841","-78.6974199","$$","13862.6922167"
"applebees-buffalo-7","Applebee's","28","tradamerican","sportsbars","burgers","2.5","42.9998589","-78.8222122","$$","8140.81259386"
"shannon-pub-tonawanda","Shannon Pub","61","irish","","","4.0","43.0155792","-78.8224182","$$","9888.14496936"
"queen-city-kitchen-cheektowaga","Queen City Kitchen","26","tradamerican","beer_and_wine","","3.5","42.9366971487","-78.730512268","$$","6813.76209524"
"chinese-kitchen-buffalo","Chinese Kitchen","31","chinese","","","3.5","42.90318","-78.87752","$","5877.75514531"
"toms-restaurant-home-of-the-souvlaki-buffalo","Tom's Restaurant - Home of the Souvlaki","53","greek","tradamerican","","3.0","42.98003","-78.81424","$$","5883.50016724"
"family-thai-buffalo","Family Thai","2","thai","","","4.5","42.9146216107","-78.8905166664","$","6448.71276716"
"abbott-pizza-buffalo","Abbott Pizza","14","pizza","","","3.5","42.832283","-78.806137","$","10554.5131178"
"geckos-bar-and-grille-buffalo","Gecko's Bar and Grille","20","tradamerican","bars","","3.0","42.9479103","-78.8538971","$$","4039.66597172"
"applebees-buffalo-8","Applebee's","23","tradamerican","sportsbars","burgers","2.0","42.9840698","-78.6962738","$$","11419.801001"
"woodlawn-diner-buffalo","Woodlawn Diner","4","diners","","","4.0","42.7989998","-78.8470078","$$","14502.5851127"
"the-pita-place-williamsville","The Pita Place","42","mediterranean","greek","tradamerican","4.5","42.975576","-78.739412","$","8069.2709935"
"mcdonalds-buffalo-12","McDonald's","17","hotdogs","burgers","","1.5","42.910183","-78.866982","$","4768.5066068"
"guzzos-hot-spot-buffalo","Guzzo's Hot Spot","4","pizza","","","3.0","42.8722953796","-78.8039016724","$","6140.90637541"
"sals-lounge-depew","Sal's Lounge","34","chicken_wings","","","4.0","42.91693","-78.68622","$$","10396.2398396"
"sushi-time-getzville","Sushi Time","56","sushi","japanese","","4.0","43.0146815","-78.7686372","$","10292.9149008"
"mighty-taco-buffalo-4","Mighty Taco","30","mexican","","","3.0","42.9783451","-78.7318058","$","8681.17746698"
"mighty-taco-buffalo-5","Mighty Taco","23","mexican","","","3.0","42.9813199","-78.8689","$","7554.47096908"
"louies-texas-red-hots-buffalo","Louie's Texas Red Hots","7","tradamerican","coffee","hotdogs","3.5","42.8635787964","-78.7869110107","$","7378.1560239"
"omega-deli-buffalo","Omega Deli","3","delis","sandwiches","","4.0","42.839302063","-78.7654876709","","10502.7546512"
"south-coast-cookhouse-crystal-beach","South Coast Cookhouse","5","coffee","burgers","pizza","4.5","42.8638961107","-79.0614245832","$$","21408.657341"
"zuppa-amherst","Zuppa","7","italian","soup","sandwiches","4.5","43.0426286","-78.7997849","$","12911.8812699"
"sawyer-creek-hotel-north-tonawanda","Sawyer Creek Hotel","30","seafood","","","3.5","43.0772781","-78.8656082","$$","17238.2329771"
"rock-bottom-kitchen-and-bar-east-amherst","Rock Bottom Kitchen and Bar","17","burgers","bars","sandwiches","3.0","43.018074","-78.69622","$$","13881.4876985"
"pharaohs-crepes-and-ice-cream-buffalo","Pharaoh's Crepes & Ice-cream","1","creperies","icecream","","4.0","42.7832115117","-78.8099904821","","15999.8442378"
"ilio-dipaolos-restaurant-and-banquet-facility-blasdell-4","Ilio DiPaolo's Restaurant & Banquet Facility","64","italian","venues","tradamerican","4.0","42.795165","-78.8241858","$$","14695.8378786"
"the-pub-by-wegmans-williamsville-2","The Pub by Wegmans","47","pubs","tradamerican","","3.5","42.993768678","-78.699150932","$$","11877.3967133"
"mcdonalds-buffalo-16","McDonald's","5","hotdogs","burgers","","2.0","42.894405","-78.886559","$","6994.51028932"
"subway-buffalo-46","Subway","2","sandwiches","hotdogs","","3.0","42.948864","-78.7842255","","3273.43892004"
"elma-towne-grille-elma","Elma Towne Grille","25","tradamerican","","","4.0","42.8552703857","-78.6398010254","$$","16217.9291199"
"mighty-taco-buffalo-6","Mighty Taco","24","mexican","","","3.0","42.9552268982","-78.6973800659","$","9931.45504464"
"tim-hortons-buffalo-24","Tim Hortons","3","cafes","coffee","","3.5","42.8747215753","-78.8494194998","$","6528.04309032"
"the-cove-seafood-and-banquets-depew","The Cove Seafood & Banquets","21","seafood","","","3.5","42.863376","-78.696116","$$","11878.8925948"
"santoras-pizza-pub-and-grill-williamsville-3","Santora's Pizza Pub & Grill","86","pubs","pizza","desserts","3.5","42.9890762","-78.7904686","$$","7188.98245212"
"jack-devines-niagara-falls","Jack Devine's","29","bars","irish","newamerican","3.5","43.0872799","-78.889227","$$$","18856.2473197"
"thai-house-depew-2","Thai House","68","thai","burmese","","4.0","42.8979683","-78.6975174","$$","9961.88299695"
"solar-cafe-buffalo","Solar Cafe","1","cafes","","","3.0","42.9384447094","-78.7978274211","$","1776.77090558"
"the-bistro-at-courtyard-buffalo","Courtyard by Marriott Buffalo Downtown/Canalside","4","bars","tradamerican","","3.0","42.87804","-78.87629","$$","7484.02275432"
"china-king-restaurant-buffalo-2","China King Restaurant","5","chinese","","","4.0","42.7953186035","-78.8191680908","$","14645.727859"
"bettys-grill-north-tonawanda","Betty's Grill","2","divebars","tradamerican","","5.0","43.0282717943","-78.8790564984","$","12463.1564007"
"peteys-pizzeria-and-grill-buffalo-2","Petey's Pizzeria & Grill","6","pizza","steak","burgers","2.5","42.92779","-78.87747","$$","5234.60639348"
"burger-king-buffalo-8","Burger King","7","burgers","hotdogs","","3.0","42.92806","-78.75363","$","4850.1006276"
"pita-gourmet-niagara-falls","Pita Gourmet","32","mediterranean","salad","sandwiches","4.5","43.0982541293","-78.9760465175","$","23133.4610487"
"greek-to-me-restaurant-tonawanda","Greek To Me Restaurant","69","greek","diners","tradamerican","4.0","42.9818572998","-78.8252258301","$","6169.78582078"
"fallettas-restaurant-east-amherst","Falletta's Restaurant","38","italian","","","4.0","43.0122799","-78.68646","$$","13996.0067236"
"marketside-restaurant-niagara-falls-2","Marketside Restaurant","59","breakfast_brunch","italian","","4.5","43.0966096","-79.0397706","$","26359.0885695"
"calios-buffalo-2","Calios","3","newamerican","breakfast_brunch","","1.5","42.97083","-78.80561","","4902.96857314"
"old-bedell-grille-grand-island","Old Bedell Grille","2","hotdog","tradamerican","newamerican","4.0","42.972349897","-78.9453023672","","11890.5398712"
"rakhapura-mutee-and-sushi-buffalo","Rakhapura Mutee and Sushi","9","sushi","burmese","","4.5","42.9149381","-78.8903364","$","6426.64726736"
"wild-bill-hickory-bbq-clarence-center","Wild Bill Hickory BBQ","14","streetvendors","bbq","","4.5","43.0315408856","-78.623201251","$","19333.4343325"
"spices-of-india-williamsville","Spices of India","100","indpak","buffets","","4.5","42.9763720376","-78.7402579784","$$","8077.98347746"
"polish-villa-ii-cheektowaga","Polish Villa II","62","polish","buffets","venues","4.0","42.87255","-78.78625","$$","6446.77673114"
"wegmans-market-cafe-buffalo-4","Wegmans Market Cafe","9","cafes","delis","","4.5","42.9391511","-78.8830608","$$","5846.19711445"
"aperitivo-east-amherst","Aperitivo","28","mediterranean","newamerican","bars","2.5","43.0263404846","-78.6991119385","$$","14417.4478081"
"desis-pizzeria-buffalo","Desi's Pizzeria","4","pizza","","","3.5","42.87214","-78.80941","$","6125.41197176"
"saigon-bangkok-tonawanda","Saigon Bangkok","93","vietnamese","thai","","4.0","42.968006134","-78.8239822388","$$","4631.89391848"
"villella-italian-restaurant-niagara-falls","Villella Italian Restaurant","105","italian","gluten_free","","4.0","43.0832807716","-79.0526991351","$$","26096.5504979"
"anchor-bar-amherst","Anchor Bar","53","bars","tradamerican","pizza","2.5","42.9911581323","-78.8031243386","$$","7171.62459368"
"rays-lounge-and-catering-buffalo","Ray's Lounge & Catering","4","polish","modern_european","buffets","3.0","42.8719899","-78.79966","","6223.3329078"
"metro-pizza-buffalo","Metro Pizza","7","pizza","","","4.0","42.8796616","-78.8402863","$","5714.6375928"
"jovis-italian-grille-and-bistro-buffalo","Jovi's Italian Grille & Bistro","13","italian","","","4.0","42.96035","-78.8694687","$$","5885.11851955"
"jimmy-johns-buffalo-3","Jimmy John's","18","sandwiches","","","4.0","42.918061316","-78.8770917803","$","5293.90510072"
"tonys-bayview-drive-in-buffalo","Tony's Bayview Drive-In","3","restaurants","","","4.0","42.781375885","-78.8532562256","$","16523.1871217"
"don-juan-mexican-bar-and-grill-west-seneca-west-seneca","Don Juan Mexican Bar & Grill - West Seneca","60","mexican","bars","soup","4.0","42.85583","-78.78868","$$","8173.46175724"
"juicy-hamburg","Juicy","78","burgers","","","4.0","42.7160103","-78.8292169","$$","23494.991233"
"hayes-seafood-house-clarence","Hayes Seafood House","46","seafood","tradamerican","","4.0","42.9674","-78.66034","$$","13225.6816485"
"romeo-and-juliets-italian-cafe-hamburg","Romeo & Juliet's Italian Cafe","20","italian","","","4.5","42.7318497739","-78.8127107173","$$","21708.8587966"
"eagle-house-restaurant-williamsville-2","Eagle House Restaurant","88","tradamerican","","","3.5","42.963235","-78.745236","$$","6836.18116704"
"helens-kitchen-buffalo","Helen's Kitchen","20","breakfast_brunch","","","3.0","42.9621086762","-78.6947864807","$","10393.4363693"
"wise-guys-pizza-buffalo","Wise Guys Pizza","41","italian","chicken_wings","pizza","3.0","42.9475951","-78.8582964","$","4334.47951792"
"sandstone-grillhouse-niagara-falls","Sandstone Grillhouse","215","steak","italian","seafood","4.0","43.09544","-79.07313","$$","28228.2613405"
"biancas-pizza-place-buffalo","Bianca's Pizza Place","4","pizza","","","2.5","42.93624","-78.70486","","8848.39593968"
"walden-galleria-food-court-buffalo","Walden Galleria Food Court","3","food_court","","","3.0","42.9089967906","-78.7619163841","","4206.82216296"
